scenario_name,entity,obstacle_id,x_nominal,y_nominal,velocity_nominal,orientation_nominal,ds,dx,dy,dv,x_new,y_new,orientation_new,velocity_new,trajectory_num_states,trajectory_start_time_step
vv_086,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.7117634117082252,0.9130275221473347,-1.4479346399145498,0.3419932110394631,16.905391722147336,-23.31418256991455,2.133392559981426,12.247593211039463,,
vv_086,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.6665924985587326,-1.4276211443252809,2.252246305723485,-0.3071439894128817,-15.229124144325281,21.018976305723484,-1.005846,5.692856010587119,151,0
vv_086,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.9952197569907248,-0.8612344588228833,-0.4987359738786967,-0.45780777673176865,-14.717234458822883,-11.093735973878697,0.5587,3.7383922232682316,151,0
vv_087,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.7444265207920431,0.39706532868420297,-0.6296903759908119,0.24269256672508566,16.389429528684204,-22.495938305990812,2.133392559981426,12.148292566725086,,
vv_087,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.9119029386395754,-1.5589536862762685,2.4594393930535112,0.4580427943289609,-15.360456686276269,21.22616939305351,-1.005846,6.458042794328961,151,0
vv_087,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.1392881414473486,1.8219746872933378,1.1206454979799787,-0.17883379753183248,-12.034025312706662,-9.474354502020022,0.5587,4.017366202468168,151,0
vv_088,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.3855484037574608,0.7390295979252421,-1.1719981367499273,0.10084040794508087,16.731393797925243,-23.038246066749927,2.133392559981426,12.00644040794508,,
vv_088,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.281964664810634,-1.2217018565257405,1.927383538688101,-0.18911289449044644,-15.02320485652574,20.6941135386881,-1.005846,5.810887105509553,151,0
vv_088,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.750575085405835,2.3396817598151713,1.445685384873789,0.6936502616170919,-11.516318240184829,-9.149314615126212,0.5587,4.889850261617092,151,0
vv_089,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.0884195654183424,-0.5805456953597172,0.9206648870045306,-0.1890384900792338,15.411818504640284,-20.94558304299547,2.133392559981426,11.716561509920766,,
vv_089,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.125990294996555,0.6028221714804474,-0.9510307954995625,0.2875689116776178,-13.198680828519553,17.815699204500437,-1.005846,6.287568911677618,151,0
vv_089,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.6729498290181013,-0.5823513628405159,-0.33723636009968594,0.19724408842062313,-14.438351362840516,-10.932236360099687,0.5587,4.393444088420623,151,0
vv_090,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.957089420097295,1.0438805337409427,-1.6554493134896937,-0.29094234139775854,17.036244733740944,-23.521697243489694,2.133392559981426,11.61465765860224,,
vv_090,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,0.15052981780356678,0.08058970113946451,-0.12713978967384776,-0.47074817403838576,-13.720913298860536,18.63959021032615,-1.005846,5.529251825961614,151,0
vv_090,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.004558792740798,-1.7346873340466278,-1.0045475631609708,0.47082600677033315,-15.590687334046628,-11.599547563160971,0.5587,4.6670260067703335,151,0
vv_091,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.956532010734422,-1.0435832115059718,1.65497782080541,0.0559694280284484,14.948780988494029,-20.21127010919459,2.133392559981426,11.961569428028447,,
vv_091,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.03441838529028,1.0891548183747197,-1.7183131110619136,0.6864503300567815,-12.71234818162528,17.048416888938085,-1.005846,6.686450330056782,151,0
vv_091,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-2.150424668587352,-1.8609154537789863,-1.0776455489424954,-0.07245614144390844,-15.716915453778986,-11.672645548942496,0.5587,4.123743858556091,151,0
vv_092,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.42970913663232047,0.22920005508936114,-0.36347940361501685,-0.419950716353815,16.221564255089362,-22.229727333615017,2.133392559981426,11.485649283646184,,
vv_092,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.5319810367684665,0.820174096297011,-1.2939398551436483,-0.09270936174836986,-12.98132890370299,17.47279014485635,-1.005846,5.90729063825163,151,0
vv_092,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.1840383948575921,-0.15926151614701922,-0.09222743765448449,-0.48905783666146374,-14.015261516147019,-10.687227437654485,0.5587,3.7071421633385366,151,0
vv_093,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.2762933910765275,0.6807547026751415,-1.0795822594370925,0.407103622156215,16.673118902675142,-22.945830189437093,2.133392559981426,12.312703622156215,,
vv_093,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.7321054661543265,-1.4626950064986417,2.307579596927109,-0.37400680107881124,-15.264198006498642,21.074309596927108,-1.005846,5.625993198921189,151,0
vv_093,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.2476440181128299,-1.0796751302366125,-0.6252337235636602,-0.013723440637778972,-14.935675130236612,-11.22023372356366,0.5587,4.182476559362221,151,0
vv_094,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.3457806920591837,-0.18443391509089402,0.2924866087886073,-0.006710024149333416,15.807930284909107,-21.573761321211393,2.133392559981426,11.898889975850667,,
vv_094,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-2.4953079926587076,-1.3359200754704226,2.1075766961564,-0.358865564322001,-15.137423075470423,20.8743066961564,-1.005846,5.641134435677999,151,0
vv_094,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.0615303085752466,1.7561168511849754,1.079305362520305,0.19262418066984266,-12.099883148815024,-9.515694637479696,0.5587,4.388824180669843,151,0
vv_095,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,0.5965962005370975,-0.31821491717119876,0.504644715010194,0.17020325535135494,15.674149282828802,-21.361603214989806,2.133392559981426,12.075803255351355,,
vv_095,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,1.5774181142371742,0.8444991764471741,-1.332317172462833,-0.6186481255899737,-12.957003823552826,17.434412827537166,-1.005846,5.381351874410027,151,0
vv_095,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.8003496904043255,-0.6925995265293512,-0.40108044427722866,0.05533840936635015,-14.548599526529351,-10.99608044427723,0.5587,4.251538409366351,151,0
vv_096,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-0.6461740668106959,0.34465902417395355,-0.5465812672184533,0.3444788732871865,16.337023224173954,-22.412829197218453,2.133392559981426,12.250078873287187,,
vv_096,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,-0.1045649484762361,-0.05598123128323529,0.08831721346289712,0.37607862524313074,-13.857484231283236,18.855047213462896,-1.005846,6.376078625243131,151,0
vv_096,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,2.112093101287014,1.7989414497544125,1.1061873651048053,0.006708076064897317,-12.057058550245587,-9.488812634895195,0.5587,4.202908076064897,151,0
vv_097,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,1.6382089754853997,-0.8737946925333233,1.385716951668158,0.08712394053698058,15.118569507466677,-20.480530978331842,2.133392559981426,11.99272394053698,,
vv_097,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.10164579300233,1.1251446115940578,-1.7750956711648378,-0.22317288617186598,-12.676358388405943,16.99163432883516,-1.005846,5.776827113828134,151,0
vv_097,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-0.00709824881108867,-0.006142619688231932,-0.0035571561042324618,0.043975457406408736,-13.862142619688232,-10.598557156104233,0.5587,4.2401754574064086,151,0
vv_098,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.5800811364157177,0.8427902798399636,-1.336548144237259,-0.10144749329845937,16.835154479839964,-23.20279607423726,2.133392559981426,11.80415250670154,,
vv_098,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.5040260353100567,1.340553808307849,-2.1149614349251102,0.18316513651063937,-12.460949191692151,16.65176856507489,-1.005846,6.183165136510639,151,0
vv_098,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.934960505378195,-1.674458984548247,-0.9696696687218225,-0.22560211014655301,-15.530458984548247,-11.564669668721823,0.5587,3.970597889853447,151,0
vv_099,ego,,15.9923642,-21.86624793,11.9056,2.133392559981426,-1.2335879613492007,0.6579763020974205,-1.043458884797996,-0.47517686820142746,16.65034050209742,-22.909706814797996,2.133392559981426,11.430423131798573,,
vv_099,obstacle_20044,20044,-13.801503,18.76673,6.0,-1.005846,2.56476275102416,1.3730680308506749,-2.166262253324142,-0.07250974044037994,-12.428434969149325,16.600467746675857,-1.005846,5.92749025955962,151,0
vv_099,obstacle_20087,20087,-13.856,-10.595,4.1962,0.5587,-1.154789565475283,-0.9993215664082591,-0.5787014320372261,0.1378680681808312,-14.855321566408259,-11.173701432037227,0.5587,4.334068068180831,151,0
