Mon Mar 16 10:29:04 2026    output.dat

         1581728327 function calls (1549486512 primitive calls) in 2500.095 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/pythonapi.py:1108(string_from_string)
     1675    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/utils.py:369(sublist_iterator)
       78    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npyimpl.py:390(_ufunc_db_function)
      112    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/pprint.py:99(_safe_tuple)
        5    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:205(decorate)
     4129    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/multiarray.py:634(result_type)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/numpy_support.py:245(resolve_output_type)
     1718    0.000    0.000    0.000    0.000 {method 'conj' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       13    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/inspect.py:2901(_bind)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:495(for_range_slice)
      366    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/_VF.py:26(__getattr__)
       80    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:115(finalize)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/pythonapi.py:308(err_write_unraisable)
       17    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:347(descr)
      170    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/controlflow.py:415(_find_dominator_tree)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:467(_validate_sigs)
   136/44    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/datamodel/packer.py:175(rec)
       80    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:108(initialize)
       20    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(flip)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/interpreter.py:286(_remove_unused_temporaries)
       34    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
      104    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/autograd/grad_mode.py:80(__enter__)
       89    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:432(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npyimpl.py:347(<listcomp>)
      158    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:190(with_lineno)
      115    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npyimpl.py:126(create_iter_indices)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/pythonapi.py:211(decref)
       14    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:929(_binaryop)
      389    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/analysis.py:141(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/codegen.py:183(create_ir_module)
       30    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npyimpl.py:474(register_binary_operator_kernel)
     1708    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_unary}
       92    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:173(__eq__)
     2340    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/ffi.py:55(__getattr__)
       12    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:294(descr)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:167(emit_environment_object)
        7    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:307(declare_env_global)
      265    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/ntpath.py:124(splitdrive)
     4891    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
     16/4    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/functools.py:684(_c3_mro)
      141    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/compiler_lock.py:19(__exit__)
       34    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/module.py:182(functions)
      124    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/optimize/_constraints.py:329(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:338(intrinsic)
     3125    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/lanelet.py:361(predecessor)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:1434(copy)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/analysis.py:575(find_literally_calls)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/pythonapi.py:240(unpack_tuple)
       82    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:198(module)
      539    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/controlflow.py:306(_add_edge)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/collections.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:829(if_zero)
  448/428    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/types.py:127(__eq__)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/planner/planning.py:231(add_ego_vehicles_to_scenario)
       21    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:44(make_bytearray)
      508    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad_dc/collision/collision_detection/pycrcc_collision_dispatch.py:10(_create_collision_object_dict)
      126    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:739(add_attribute)
      141    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/compiler_lock.py:16(__enter__)
       39    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/os.py:766(getenv)
       41    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/weakref.py:395(__setitem__)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:451(for_range)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:1220(get_function_types)
       39    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:629(try_static_impl)
     3169    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:182(block)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:375(_intrinsic)
      139    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/utils.py:253(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/numbers.py:519(_implement_integer_operators)
      104    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/autograd/grad_mode.py:84(__exit__)
       21    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/shapely/geos.py:494(__init__)
      271    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ir.py:1462(get_definition)
       34    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:198(descr)
      239    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:667(__iter__)
       33    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/types/functions.py:261(get_impl_key)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/untyped_passes.py:1433(run_pass)
       21    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/mathimpl.py:139(unary_math_extern)
       61    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/scenario.py:435(obstacles)
     1445    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/networkx/classes/coreviews.py:47(__iter__)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/interpreter.py:838(op_CALL_FUNCTION_KW)
      124    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:142(__new__)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:1399(__init__)
     1854    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/controlflow.py:479(<listcomp>)
       15    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       10    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/module.py:138(data_layout)
      286    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/analysis.py:182(<genexpr>)
     10/6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:3939(parseImpl)
      184    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/numpy_support.py:368(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/linalg.py:81(numba_xxnrm2)
       30    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/cuda/__init__.py:111(_nvml_based_avail)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npyimpl.py:137(_load_effective_address)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/tupleobj.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/planner/Frenet/configs/load_json.py:27(load_harm_parameter_json)
       12    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:609(select)
       11    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/transforms.py:249(has_multiple_backedges)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/interpreter.py:185(_start_new_block)
      124    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/optimize/_minimize.py:817(standardize_constraints)
       67    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/llvmpy/core.py:110(int)
      104    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/autograd/grad_mode.py:75(__init__)
       12    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:350(subtarget)
     3084    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/lanelet.py:303(right_vertices)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/dispatcher.py:629(typeof_pyval)
        4    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npdatetime.py:111(<listcomp>)
       40    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:1029(wrapper)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/npyimpl.py:146(load_data)
      133    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
     1601    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:294(_register)
     1843    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2414(_cumsum_dispatcher)
      201    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/warnings.py:181(_add_filter)
     10/6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:3859(parseImpl)
       31    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:94(__repr__)
       63    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/posixpath.py:334(normpath)
        8    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/dispatcher.py:197(__init__)
      124    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:1235(get_top_block)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
      145    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:1078(__hash__)
     1320    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/os.py:752(decode)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/mathdecl.py:129(Math_frexp)
      111    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/itanium_mangler.py:116(_len_encoded)
      624    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        5    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/dispatcher.py:128(__init__)
     2890    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/networkx/classes/coreviews.py:41(__init__)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:1335(adapt_state_infos)
      936    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/ffi.py:267(detach)
      5/3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/scenario.py:446(add_objects)
       80    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/typeof.py:58(_typeof_buffer)
       21    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/shapely/geos.py:519(write)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/rewrites/static_getitem.py:28(apply)
       10    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/nn/modules/module.py:2233(parameters)
     1063    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:256(__init__)
       38    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/value.py:198(type)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:899(memset)
      520    0.000    0.000    0.000    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
       18    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/types.py:550(_to_string)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/pkg_resources/__init__.py:1337(safe_extra)
     2440    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/lanelet.py:393(adj_left)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numpy/lib/function_base.py:150(flip)
        7    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/byteflow.py:750(op_CALL_FUNCTION)
       85    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/module.py:52(__init__)
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/scenario.py:305(from_benchmark_id)
       12    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typeinfer.py:928(seed_argument)
       54    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/types/misc.py:85(__init__)
      122    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
      120    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/datamodel/models.py:128(<genexpr>)
        8    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/interpreter.py:735(op_LOAD_GLOBAL)
       10    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/binding/transforms.py:93(populate)
      207    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/extending.py:57(overload)
      397    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/templates.py:1073(register_global)
      663    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/context.py:487(insert_function)
      624    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/scipy/sparse/base.py:1188(isspmatrix)
       77    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/networkx/classes/digraph.py:267(__init__)
       64    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/instructions.py:26(module)
      575    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/values.py:250(function_type)
      366    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/sre_parse.py:937(parse)
      533    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/types.py:116(__init__)
        3    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/scenario/obstacle.py:348(__init__)
       30    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/torch/cuda/__init__.py:381(__init__)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/base.py:773(call_external_function)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/cgutils.py:420(is_not_null)
     2283    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       89    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/ufunc_db.py:18(_lazy_init_db)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/builder.py:307(if_else)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typed_passes.py:780(<listcomp>)
      107    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/types.py:439(elements)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/common/file_reader.py:597(_lanelet_type)
       35    0.000    0.000    0.000    0.000 {built-in method io.open_code}
        8    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/ssa.py:86(_iterated_domfronts)
        5    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/interpreter.py:942(op_BINARY_SUBSCR)
        2    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/pythonapi.py:1224(nrt_adapt_ndarray_from_python)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/commonroad/common/file_reader.py:694(_traffic_signs)
       72    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/posixpath.py:140(basename)
       54    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/llvmlite/ir/module.py:7(__init__)
     1432    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/ufunc_db.py:26(get_ufuncs)
     1150    0.000    0.000    0.000    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
      176    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/np/numpy_support.py:381(<listcomp>)
     2476    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        5    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/lowering.py:728(normal_handler)
       20    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/cpython/builtins.py:301(constant_dummy)
        6    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/datamodel/models.py:328(inner_types)
       39    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/_collections_abc.py:657(get)
       18    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/numba/core/typing/context.py:226(<listcomp>)
       21    0.000    0.000    0.000    0.000 /home/yanjun/NewDisk/beliefplanning/.venv38/lib/python3.8/site-packages/shapely/geometry/base.py:252(__setstate__)
